X,Y,OBJECTID,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Recovered,Deaths,Active,Admin2,FIPS,Combined_Key
30.7667000000001,50.0530000000001,688,Kiev Oblast,Ukraine,2022/09/11 05:20:45+00,50.053,30.7667,226220,0,5019,0,,,"Kiev Oblast, Ukraine"
32.2623,48.5079000000001,689,Kirovohrad Oblast,Ukraine,2022/09/11 05:20:45+00,48.5079,32.2623,45117,0,1741,0,,,"Kirovohrad Oblast, Ukraine"
39.3078,48.5740000000001,690,Luhansk Oblast,Ukraine,2022/09/11 05:20:45+00,48.574,39.3078,80033,0,2392,0,,,"Luhansk Oblast, Ukraine"
24.0297,49.8397000000001,691,Lviv Oblast,Ukraine,2022/09/11 05:20:45+00,49.8397,24.0297,303357,0,6569,0,,,"Lviv Oblast, Ukraine"
31.9946,46.9750000000001,692,Mykolaiv Oblast,Ukraine,2022/09/11 05:20:45+00,46.975,31.9946,146174,0,3530,0,,,"Mykolaiv Oblast, Ukraine"
30.7326,46.4846000000001,693,Odessa Oblast,Ukraine,2022/09/11 05:20:45+00,46.4846,30.7326,325462,0,5917,0,,,"Odessa Oblast, Ukraine"
34.5514000000001,49.5883000000001,694,Poltava Oblast,Ukraine,2022/09/11 05:20:45+00,49.5883,34.5514,179994,0,4181,0,,,"Poltava Oblast, Ukraine"
26.2516000000001,50.6199,695,Rivne Oblast,Ukraine,2022/09/11 05:20:45+00,50.6199,26.2516,171031,0,2530,0,,,"Rivne Oblast, Ukraine"
33.522,44.6054,696,Sevastopol*,Ukraine,2022/09/11 05:20:45+00,44.6054,33.522,91770,0,2432,0,,,"Sevastopol*, Ukraine"
34.7981,50.9077,697,Sumy Oblast,Ukraine,2022/09/11 05:20:45+00,50.9077,34.7981,182268,0,3208,0,,,"Sumy Oblast, Ukraine"
25.5948000000001,49.5535,698,Ternopil Oblast,Ukraine,2022/09/11 05:20:45+00,49.5535,25.5948,146363,0,2391,0,,,"Ternopil Oblast, Ukraine"
,,699,Unknown,Ukraine,2022/09/11 05:20:45+00,,,262909,0,3380,0,,,"Unknown, Ukraine"
28.4682,49.2331,700,Vinnytsia Oblast,Ukraine,2022/09/11 05:20:45+00,49.2331,28.4682,149845,0,3546,0,,,"Vinnytsia Oblast, Ukraine"
25.3254000000001,50.7472000000001,701,Volyn Oblast,Ukraine,2022/09/11 05:20:45+00,50.7472,25.3254,132045,0,2394,0,,,"Volyn Oblast, Ukraine"
22.2879,48.6208,702,Zakarpattia Oblast,Ukraine,2022/09/11 05:20:45+00,48.6208,22.2879,112462,0,2724,0,,,"Zakarpattia Oblast, Ukraine"
35.1396,47.8388,703,Zaporizhia Oblast,Ukraine,2022/09/11 05:20:45+00,47.8388,35.1396,215070,0,5866,0,,,"Zaporizhia Oblast, Ukraine"
28.6587000000001,50.2547000000001,704,Zhytomyr Oblast,Ukraine,2022/09/11 05:20:45+00,50.2547,28.6587,192801,0,3538,0,,,"Zhytomyr Oblast, Ukraine"
53.8478180000001,23.4240760000001,705,,United Arab Emirates,2022/09/11 05:20:45+00,23.424076,53.847818,1019625,0,2342,0,,,United Arab Emirates
-63.0685999999999,18.2206,706,Anguilla,United Kingdom,2022/09/11 05:20:45+00,18.2206,-63.0686,3851,0,12,0,,,"Anguilla, United Kingdom"
-64.7505,32.3078,707,Bermuda,United Kingdom,2022/09/11 05:20:45+00,32.3078,-64.7505,18019,0,148,0,,,"Bermuda, United Kingdom"
-64.64,18.4207000000001,708,British Virgin Islands,United Kingdom,2022/09/11 05:20:45+00,18.4207,-64.64,7305,0,64,0,,,"British Virgin Islands, United Kingdom"
-81.2546,19.3133,709,Cayman Islands,United Kingdom,2022/09/11 05:20:45+00,19.3133,-81.2546,30214,0,29,0,,,"Cayman Islands, United Kingdom"
-2.36439999999993,49.3723000000001,710,Channel Islands,United Kingdom,2022/09/11 05:20:45+00,49.3723,-2.3644,0,0,0,0,,,"Channel Islands, United Kingdom"
-1.17429999999996,52.3555000000001,711,England,United Kingdom,2022/09/11 05:20:45+00,52.3555,-1.1743,19861556,0,174576,0,,,"England, United Kingdom"
-59.5236,-51.7963,712,Falkland Islands (Malvinas),United Kingdom,2022/09/11 05:20:45+00,-51.7963,-59.5236,1886,0,0,0,,,"Falkland Islands (Malvinas), United Kingdom"
-5.35359999999997,36.1408000000001,713,Gibraltar,United Kingdom,2022/09/11 05:20:45+00,36.1408,-5.3536,20069,0,108,0,,,"Gibraltar, United Kingdom"
-2.58948999999996,49.4481960000001,714,Guernsey,United Kingdom,2022/09/11 05:20:45+00,49.448196,-2.58949,30883,0,62,0,,,"Guernsey, United Kingdom"
-4.54809999999998,54.2361000000001,715,Isle of Man,United Kingdom,2022/09/11 05:20:45+00,54.2361,-4.5481,38008,0,116,0,,,"Isle of Man, United Kingdom"
-2.13579999999996,49.2138,716,Jersey,United Kingdom,2022/09/11 05:20:45+00,49.2138,-2.1358,59163,0,136,0,,,"Jersey, United Kingdom"
-62.1873659999999,16.7424980000001,717,Montserrat,United Kingdom,2022/09/11 05:20:45+00,16.742498,-62.187366,1276,0,8,0,,,"Montserrat, United Kingdom"
-6.49229999999994,54.7877,718,Northern Ireland,United Kingdom,2022/09/11 05:20:45+00,54.7877,-6.4923,713294,0,4831,0,,,"Northern Ireland, United Kingdom"
-14.3559,-7.94669999999996,719,"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,2022/09/11 05:20:45+00,-7.9467,-14.3559,7,0,0,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom"
-4.20259999999996,56.4907000000001,720,Scotland,United Kingdom,2022/09/11 05:20:45+00,56.4907,-4.2026,2095171,0,15588,0,,,"Scotland, United Kingdom"
-71.7979,21.6940000000001,721,Turks and Caicos Islands,United Kingdom,2022/09/11 05:20:45+00,21.694,-71.7979,6372,0,36,0,,,"Turks and Caicos Islands, United Kingdom"
,,722,Unknown,United Kingdom,2022/09/11 05:20:45+00,,,0,0,314,0,,,"Unknown, United Kingdom"
-3.78369999999995,52.1307,723,Wales,United Kingdom,2022/09/11 05:20:45+00,52.1307,-3.7837,884498,0,10723,0,,,"Wales, United Kingdom"
-55.7658,-32.5228,724,,Uruguay,2022/09/11 05:20:45+00,-32.5228,-55.7658,981186,0,7455,0,,,Uruguay
64.5852620000001,41.3774910000001,725,,Uzbekistan,2022/09/11 05:20:45+00,41.377491,64.585262,243893,0,1637,0,,,Uzbekistan
166.9592,-15.3767,726,,Vanuatu,2022/09/11 05:20:45+00,-15.3767,166.9592,11908,0,14,0,,,Vanuatu
-66.5896999999999,6.42380000000003,727,,Venezuela,2022/09/11 05:20:45+00,6.4238,-66.5897,543759,0,5807,0,,,Venezuela
108.277199,14.058324,728,,Vietnam,2022/09/11 05:20:45+00,14.058324,108.277199,11437970,0,43126,0,,,Vietnam
35.2332000000001,31.9522000000001,729,,West Bank and Gaza,2022/09/11 05:20:45+00,31.9522,35.2332,702591,0,5706,0,,,West Bank and Gaza
116.4074,39.9042000000001,730,,Winter Olympics 2022,2022/09/11 05:20:45+00,39.9042,116.4074,535,0,0,0,,,Winter Olympics 2022
48.5163880000001,15.5527270000001,731,,Yemen,2022/09/11 05:20:45+00,15.552727,48.516388,11932,0,2155,0,,,Yemen
27.8493320000001,-13.1338969999999,732,,Zambia,2022/09/11 05:20:45+00,-13.133897,27.849332,333220,0,4017,0,,,Zambia
